date,institut,subject,link
2009-06-15,IPSOS,Le baromètre de l’action politique tire le bilan des Européennes,https://www.ipsos.com/fr-fr/le-barometre-de-laction-politique-tire-le-bilan-des-europeennes
2009-06-15,IPSOS,Baromètre politique Juin 2009 - Popularité de l'exécutif,https://www.ipsos.com/fr-fr/barometre-politique-juin-2009-popularite-de-lexecutif
2009-06-15,IPSOS,Baromètre politique Juin 2009 - Palmarès des leaders politiques,https://www.ipsos.com/fr-fr/barometre-politique-juin-2009-palmares-des-leaders-politiques
2009-06-15,IFOP,Les Cadres et l’emploi face à la crise,https://www.ifop.com/article/les-cadres-et-lemploi-face-a-la-crise
2009-06-15,IFOP,Les cadres et l’emploi face à la crise,https://www.ifop.com/article/les-cadres-et-lemploi-face-a-la-crise-2
2009-06-15,IFOP,Le regard des Français sur le crédit à la consommation,https://www.ifop.com/article/le-regard-des-francais-sur-le-credit-a-la-consommation
2009-06-15,BVA,Baromètre de l'économie - Juin 2009,https://www.bva-xsight.com/sondages/barometre-de-leconomie-juin-2009/
2009-06-14,IFOP,Les Français et la fusion du Parti socialiste dans un grand parti de gauche,https://www.ifop.com/article/les-francais-et-la-fusion-du-parti-socialiste-dans-un-grand-parti-de-gauche
2009-06-13,IFOP,Les Languedociens et les Catalans face à la crise,https://www.ifop.com/article/les-languedociens-et-les-catalans-face-a-la-crise
2009-06-12,HARRIS INTERACTIVE,Près d’un Français sur deux n’a jamais donné son sang, https://harris-interactive.fr/opinion_polls/pres-dun-francais-sur-deux-na-jamais-donne-son-sang/
2009-06-11,BVA,Juin 2009 - Baromètre de la politique économique,https://www.bva-xsight.com/sondages/juin-2009-barometre-de-la-politique-economique/
2009-06-10,IFOP,Les Français et la reprise économique,https://www.ifop.com/article/les-francais-et-la-reprise-economique
2009-06-10,BVA,Les Français et l'interdiction faite aux homosexuels de donner leur sang,https://www.bva-xsight.com/sondages/les-francais-et-linterdiction-faite-aux-homosexuels-de-donner-leur-sang/
2009-06-08,HARRIS INTERACTIVE,"Bilan grippe mexicaine : 79% des Français sont pour un vaccin contre la grippe, mais 34% seulement envisagent de se faire vacciner, si ce vaccin existait", https://harris-interactive.fr/opinion_polls/bilan-grippe-mexicaine-79-des-francais-sont-pour-un-vaccin-contre-la-grippe-mais-34-seulement-envisagent-de-se-faire-vacciner-si-ce-vaccin-existait/
2009-06-07,IPSOS,Européennes 09 : le sondage interdit,https://www.ipsos.com/fr-fr/europeennes-09-le-sondage-interdit
2009-06-04,IFOP,Les Français et la situation des jeunes,https://www.ifop.com/article/les-francais-et-la-situation-des-jeunes
2009-06-04,IFOP,Les femmes et la nudité,https://www.ifop.com/article/les-femmes-et-la-nudite
2009-06-04,IFOP,Les Français et la mer,https://www.ifop.com/article/les-francais-et-la-mer
2009-06-04,IPSOS,"Européennes : l’UMP solidement en tête, suspens pour les 3ème et 5ème places",https://www.ipsos.com/fr-fr/europeennes-lump-solidement-en-tete-suspens-pour-les-3eme-et-5eme-places-0
2009-06-03,BVA,Les élections européennes au niveau national et dans chaque eurorégion,https://www.bva-xsight.com/sondages/les-elections-europeennes-au-niveau-national-et-dans-chaque-euroregion/
2009-06-02,IPSOS,Européennes : léger sursaut de mobilisation qui profite au Parti Socialiste,https://www.ipsos.com/fr-fr/europeennes-leger-sursaut-de-mobilisation-qui-profite-au-parti-socialiste-0
2009-06-02,BVA,Baromètre politique BVA - Orange - L'Express - France Inter - Vague 19,https://www.bva-xsight.com/sondages/barometre-politique-bva-orange-lexpress-france-inter-vague-19/
2009-06-01,OPINION WAY,Le Politoscope saison 3 – vague 35 - Juin 2009,https://www.opinion-way.com/fr/publications/le-politoscope-saison-3-vague-35-2009-11854/
2009-06-01,OPINION WAY,Baromètre des élections européennes – vague 5 - Juin 2009,https://www.opinion-way.com/fr/publications/barometre-des-elections-europeennes-vague-5-2009-11862/
2009-06-01,OPINION WAY,Vision des Français sur l’Auto-Entreprise – 17/06/09 - Juin 2009,https://www.opinion-way.com/fr/publications/vision-des-francais-sur-lauto-entreprise-17-06-09-2009-11870/
2009-06-01,OPINION WAY,Sondage Européennes jour du vote - Juin 2009,https://www.opinion-way.com/fr/publications/sondage-europeennes-jour-du-vote-2009-11458/
2009-06-01,OPINION WAY,"L’observatoire du Consom’acteur, les Français et la maison - Juin 2009",https://www.opinion-way.com/fr/publications/lobservatoire-du-consomacteur-les-francais-et-la-maison-2009-11846/
2009-06-01,OPINION WAY,Les Assises du Dimanche – L’ouverture des magasins le Dimanche - Juin 2009,https://www.opinion-way.com/fr/publications/les-assises-du-dimanche-louverture-des-magasins-le-dimanche-2009-11848/
2009-06-01,OPINION WAY,Baromètre de l’action gouvernementale – vague 23 - Juin 2009,https://www.opinion-way.com/fr/publications/barometre-de-laction-gouvernementale-vague-23-2009-11850/
2009-06-01,OPINION WAY,Le Politoscope saison 3 – vague 34 - Juin 2009,https://www.opinion-way.com/fr/publications/le-politoscope-saison-3-vague-34-2009-11852/
2009-06-01,OPINION WAY,Le Politoscope saison 3 – vague 36 - Juin 2009,https://www.opinion-way.com/fr/publications/le-politoscope-saison-3-vague-36-2009-11856/
2009-06-01,OPINION WAY,L’Observatoire des attentes économiques et sociales des Européens – vague 2 - Juin 2009,https://www.opinion-way.com/fr/publications/lobservatoire-des-attentes-economiques-et-sociales-des-europeens-vague-2-2009-11858/
2009-06-01,OPINION WAY,Les entreprises franciliennes et le Grand Paris - Juin 2009,https://www.opinion-way.com/fr/publications/les-entreprises-franciliennes-et-le-grand-paris-2009-11860/
2009-06-01,OPINION WAY,L’Opinion dans tous ses états – volume 1 - Juin 2009,https://www.opinion-way.com/fr/publications/lopinion-dans-tous-ses-etats-volume-1-2009-11864/
2009-06-01,OPINION WAY,Le baromètre des entreprises de croissance - Juin 2009,https://www.opinion-way.com/fr/publications/le-barometre-des-entreprises-de-croissance-2009-11866/
2009-06-01,OPINION WAY,En ligne pour ta planète - Juin 2009,https://www.opinion-way.com/fr/publications/en-ligne-pour-ta-planete-2009-11868/
2009-06-01,OPINION WAY,Les Français et leur préparation au voyage - Juin 2009,https://www.opinion-way.com/fr/publications/les-francais-et-leur-preparation-au-voyage-2009-11844/
2009-05-31,IFOP,Le souhait des Français lors de la finale de Ligue 1,https://www.ifop.com/article/le-souhait-des-francais-lors-de-la-finale-de-ligue-1
2009-05-31,BVA,Etude Agence Nationale pour les Chèques-Vacances (ANCV) / BVA,https://www.bva-xsight.com/sondages/etude-agence-nationale-pour-les-cheques-vacances-ancv-bva/
2009-05-31,IFOP,Les Français et la confiscation du véhicule dans certains cas d’infractions routières,https://www.ifop.com/article/les-francais-et-la-confiscation-du-vehicule-dans-certains-cas-dinfractions-routieres
2009-05-29,HARRIS INTERACTIVE,Baromètre « World Leaders » : Retrouvez les derniers résultats et l’évolution sur les 6 derniers mois, https://harris-interactive.fr/opinion_polls/barometre-world-leaders-retrouvez-les-derniers-resultats-et-levolution-sur-les-6-derniers-mois/
2009-05-29,IFOP,Vers une abstention record aux élections européennes,https://www.ifop.com/article/vers-une-abstention-record-aux-elections-europeennes
2009-05-28,IPSOS,Adolescents-adultes : deux regards sur ce que réussir veut dire,https://www.ipsos.com/fr-fr/adolescents-adultes-deux-regards-sur-ce-que-reussir-veut-dire
2009-05-26,IPSOS,Européennes 2009 : l’abstention largement en tête,https://www.ipsos.com/fr-fr/europeennes-2009-labstention-largement-en-tete
2009-05-25,BVA,Des dirigeants moins inquiets pour leur entreprise que pour la France,https://www.bva-xsight.com/sondages/des-dirigeants-moins-inquiets-pour-leur-entreprise-que-pour-la-france/
2009-05-21,IFOP,Les intentions de vote pour les élections européennes dans la circonscription Ile-de-France,https://www.ifop.com/article/les-intentions-de-vote-pour-les-elections-europeennes-dans-la-circonscription-ile-de-france
2009-05-20,IFOP,Les TPE et l’Union Européenne,https://www.ifop.com/article/les-tpe-et-lunion-europeenne
2009-05-19,IPSOS,"Européennes : des intentions de vote favorables à la gauche, mais pas au PS",https://www.ipsos.com/fr-fr/europeennes-des-intentions-de-vote-favorables-la-gauche-mais-pas-au-ps
2009-05-19,BVA,Les entreprises préférées des Français,https://www.bva-xsight.com/sondages/les-entreprises-preferees-des-francais/
2009-05-18,IPSOS,"Baromètre de l’action politique : pour Nicolas Sarkozy, l’effet G20 ne s’estompe pas",https://www.ipsos.com/fr-fr/barometre-de-laction-politique-pour-nicolas-sarkozy-leffet-g20-ne-sestompe-pas
2009-05-18,IFOP,Les inconnus célèbres,https://www.ifop.com/article/les-inconnus-celebres
2009-05-18,IPSOS,Baromètre politique Mai 2009 - Popularité de l'exécutif,https://www.ipsos.com/fr-fr/barometre-politique-mai-2009-popularite-de-lexecutif
2009-05-18,IPSOS,Baromètre politique Mai 2009 - Palmarès des leaders politiques,https://www.ipsos.com/fr-fr/barometre-politique-mai-2009-palmares-des-leaders-politiques
2009-05-18,IFOP,Les intentions de vote des catholiques pour les élections européennes,https://www.ifop.com/article/les-intentions-de-vote-des-catholiques-pour-les-elections-europeennes
2009-05-17,IFOP,Les intentions de vote aux élections européennes dans la circonscription du Sud-Ouest de Mai 2009,https://www.ifop.com/article/les-intentions-de-vote-aux-elections-europeennes-dans-la-circonscription-du-sud-ouest-de-mai-2009
2009-05-17,BVA,Avez-vous bien dormi ?,https://www.bva-xsight.com/sondages/avez-vous-bien-dormi/
2009-05-14,IFOP,Le tableau de bord des personnalités – Mai 2009,https://www.ifop.com/article/le-tableau-de-bord-des-personnalites-mai-2009
2009-05-14,IFOP,Les intentions de vote à Perpignan pour l’élection municipale partielle,https://www.ifop.com/article/les-intentions-de-vote-a-perpignan-pour-lelection-municipale-partielle
2009-05-13,IFOP,Le jugement des Français sur les partenariats ONG / entreprises,https://www.ifop.com/article/le-jugement-des-francais-sur-les-partenariats-ong-entreprises
2009-05-11,BVA,Mai 2009 - Baromètre de la politique économique Les Echos France Info BPI,https://www.bva-xsight.com/sondages/mai-2009-barometre-de-la-politique-economique-les-echos-france-info-bpi/
2009-05-07,IFOP,Le tableau de bord politique – Mai 2009,https://www.ifop.com/article/le-tableau-de-bord-politique-mai-2009
2009-05-06,BVA,Les Français et l'euthanasie,https://www.bva-xsight.com/sondages/les-francais-et-leuthanasie/
2009-05-04,IPSOS,La crise : un impact très différent d’une entreprise à l’autre,https://www.ipsos.com/fr-fr/la-crise-un-impact-tres-different-dune-entreprise-lautre
2009-05-04,IPSOS,INTENTIONS DE VOTE AUX ELECTIONS EUROPEENNES,https://www.ipsos.com/fr-fr/intentions-de-vote-aux-elections-europeennes
2009-05-04,IPSOS,Palmarès Ipsos de la Pub : les campagnes préférées des Français en 2008,https://www.ipsos.com/fr-fr/palmares-ipsos-de-la-pub-les-campagnes-preferees-des-francais-en-2008
2009-05-04,BVA,Baromètre de l'économie - Mai 2009,https://www.bva-xsight.com/sondages/barometre-de-leconomie-mai-2009/
2009-05-04,IFOP,Le regard des Français sur l’inflation : perceptions et anticipations – Vague 5,https://www.ifop.com/article/le-regard-des-francais-sur-linflation-perceptions-et-anticipations-vague-5
2009-05-04,IPSOS,Européennes : l’opinion publique n’est pas encore en campagne,https://www.ipsos.com/fr-fr/europeennes-lopinion-publique-nest-pas-encore-en-campagne
2009-05-01,OPINION WAY,Les Français et l’avenir de la construction européenne - Mai 2009,https://www.opinion-way.com/fr/publications/les-francais-et-lavenir-de-la-construction-europeenne-2009-11836/
2009-05-01,OPINION WAY,La couplicité - Mai 2009,https://www.opinion-way.com/fr/publications/la-couplicite-2009-11842/
2009-05-01,OPINION WAY,"Les Français, le développement durable et les médias - Mai 2009",https://www.opinion-way.com/fr/publications/les-francais-le-developpement-durable-et-les-medias-2009-11840/
2009-05-01,OPINION WAY,"Les Français, le luxe et la mode - Mai 2009",https://www.opinion-way.com/fr/publications/les-francais-le-luxe-et-la-mode-2009-11838/
2009-05-01,OPINION WAY,Baromètre des élections européennes – vague 3 - Mai 2009,https://www.opinion-way.com/fr/publications/barometre-des-elections-europeennes-vague-3-2009-11834/
2009-05-01,OPINION WAY,Baromètre des élections Européennes - Mai 2009,https://www.opinion-way.com/fr/publications/barometre-des-elections-europeennes-2009-11828/
2009-05-01,OPINION WAY,Perception du couple Franco-Allemand - Mai 2009,https://www.opinion-way.com/fr/publications/perception-du-couple-franco-allemand-2009-11822/
2009-05-01,OPINION WAY,Le Politoscope saison 3 – vague 32 - Mai 2009,https://www.opinion-way.com/fr/publications/le-politoscope-saison-3-vague-32-2009-11824/
2009-05-01,OPINION WAY,Baromètre de l’action gouvernementale – vague 22 - Mai 2009,https://www.opinion-way.com/fr/publications/barometre-de-laction-gouvernementale-vague-22-2009-11826/
2009-05-01,OPINION WAY,Le Politoscope saison 3 – vague 33 - Mai 2009,https://www.opinion-way.com/fr/publications/le-politoscope-saison-3-vague-33-2009-11830/
2009-05-01,OPINION WAY,Baromètre des élections européennes – vague 4 - Mai 2009,https://www.opinion-way.com/fr/publications/barometre-des-elections-europeennes-vague-4-2009-11832/
2009-04-30,BVA,Image des services publics en Europe - Avril 2009,https://www.bva-xsight.com/sondages/image-des-services-publics-en-europe-avril-2009/
2009-04-30,IPSOS,Palmarès Ipsos de la pub 2008,https://www.ipsos.com/fr-fr/palmares-ipsos-de-la-pub-2008
2009-04-29,IPSOS,World Connections,https://www.ipsos.com/fr-fr/world-connections
2009-04-28,IPSOS,Barack Obama : le soutien appuyé de près de quatre américains sur dix,https://www.ipsos.com/fr-fr/barack-obama-le-soutien-appuye-de-pres-de-quatre-americains-sur-dix
2009-04-28,BVA,Baromètre politique BVA - Orange - L'Express - France Inter - Vague 18,https://www.bva-xsight.com/sondages/barometre-politique-bva-orange-lexpress-france-inter-vague-18/
2009-04-26,IFOP,Les intentions de vote à l’élection présidentielle deux ans après le scrutin de 2007,https://www.ifop.com/article/les-intentions-de-vote-a-lelection-presidentielle-deux-ans-apres-le-scrutin-de-2007
2009-04-26,BVA,Étude sur les agriculteurs internautes,https://www.bva-xsight.com/sondages/etude-sur-les-agriculteurs-internautes/
2009-04-17,IFOP,Les Français et la politique d’immigration du gouvernement,https://www.ifop.com/article/les-francais-et-la-politique-dimmigration-du-gouvernement
2009-04-16,IFOP,Le tableau de bord des personnalités – Avril 2009,https://www.ifop.com/article/le-tableau-de-bord-des-personnalites-avril-2009
2009-04-14,IFOP,Les Français face à la crise,https://www.ifop.com/article/les-francais-face-a-la-crise
2009-04-14,BVA,Avril 2009 - Baromètre de la politique économique Les Echos France Info BPI,https://www.bva-xsight.com/sondages/avril-2009-barometre-de-la-politique-economique-les-echos-france-info-bpi/
2009-04-12,IFOP,Les Français et le vin rosé,https://www.ifop.com/article/les-francais-et-le-vin-rose
2009-04-09,BVA,Baromètre mondial de la crise économique - mars 2009,https://www.bva-xsight.com/sondages/barometre-mondial-de-la-crise-economique-mars-2009/
2009-04-09,BVA,"Les jeunes, le 1er emploi et l'interim",https://www.bva-xsight.com/sondages/les-jeunes-le-1er-emploi-et-linterim/
2009-04-09,IFOP,Le tableau de bord politique – Avril 2009,https://www.ifop.com/article/le-tableau-de-bord-politique-avril-2009
2009-04-08,IFOP,Les internautes et le dispositif de la riposte graduée,https://www.ifop.com/article/les-internautes-et-le-dispositif-de-la-riposte-graduee
2009-04-08,IPSOS,La dengue aujourd’hui en France : perception et niveau de connaissance de la population française,https://www.ipsos.com/fr-fr/la-dengue-aujourdhui-en-france-perception-et-niveau-de-connaissance-de-la-population-francaise
2009-04-08,IPSOS,Bilan et perspectives après la crise sociale en Guadeloupe,https://www.ipsos.com/fr-fr/bilan-et-perspectives-apres-la-crise-sociale-en-guadeloupe
2009-04-07,BVA,Baromètre de l'économie - Avril 2009,https://www.bva-xsight.com/sondages/barometre-de-leconomie-avril-2009/
2009-04-07,IFOP,Les Français et la séquestration des patrons,https://www.ifop.com/article/les-francais-et-la-sequestration-des-patrons
2009-04-06,IPSOS,Baromètre politique Avril 2009 - Palmarès des leaders politiques,https://www.ipsos.com/fr-fr/barometre-politique-avril-2009-palmares-des-leaders-politiques
2009-04-06,IPSOS,Baromètre de l’action politique : un effet G20 qui profite à Nicolas Sarkozy et Dominique Strauss-Kahn,https://www.ipsos.com/fr-fr/barometre-de-laction-politique-un-effet-g20-qui-profite-nicolas-sarkozy-et-dominique-strauss-kahn
2009-04-06,IPSOS,Baromètre politique Avril 2009 - Popularité de l'exécutif,https://www.ipsos.com/fr-fr/barometre-politique-avril-2009-popularite-de-lexecutif
2009-04-02,BVA,Observatoire du Travail : 15ème édition - Les salariés face à la crise,https://www.bva-xsight.com/sondages/observatoire-du-travail-15eme-edition-les-salaries-face-a-la-crise/
2009-04-01,OPINION WAY,Le Politoscope saison 3 – vague 28 - Avril 2009,https://www.opinion-way.com/fr/publications/le-politoscope-saison-3-vague-28-2009-11810/
2009-04-01,OPINION WAY,Le Politoscope saison 3 – vague 31 - Avril 2009,https://www.opinion-way.com/fr/publications/le-politoscope-saison-3-vague-31-2009-11814/
2009-04-01,OPINION WAY,Baromètre de l’action gouvernementale – vague 21 - Avril 2009,https://www.opinion-way.com/fr/publications/barometre-de-laction-gouvernementale-vague-21-2009-11816/
2009-04-01,OPINION WAY,Le Politoscope saison 3 – vague 30 - Avril 2009,https://www.opinion-way.com/fr/publications/le-politoscope-saison-3-vague-30-2009-11818/
2009-04-01,OPINION WAY,Observatoire des relations amoureuses – vague 6 - Avril 2009,https://www.opinion-way.com/fr/publications/observatoire-des-relations-amoureuses-vague-6-2009-11820/
2009-04-01,OPINION WAY,Palmarès des publicités préférées des Français - Avril 2009,https://www.opinion-way.com/fr/publications/palmares-des-publicites-preferees-des-francais-2009-11804/
2009-04-01,OPINION WAY,Les attentes des Européens à l’égard de la réunion du G20 - Avril 2009,https://www.opinion-way.com/fr/publications/les-attentes-des-europeens-a-legard-de-la-reunion-du-g20-2009-11806/
2009-04-01,OPINION WAY,Changer de vie - Avril 2009,https://www.opinion-way.com/fr/publications/changer-de-vie-2009-11808/
2009-04-01,OPINION WAY,Le Politoscope saison 3 – vague 29 - Avril 2009,https://www.opinion-way.com/fr/publications/le-politoscope-saison-3-vague-29-2009-11812/
2009-03-30,BVA,Les vols dans les pharmacies augmentent,https://www.bva-xsight.com/sondages/les-vols-dans-les-pharmacies-augmentent/
2009-03-30,IFOP,"Militant, maître chez soi",https://www.ifop.com/article/militant-maitre-chez-soi
2009-03-29,IFOP,Les Français et les syndicats,https://www.ifop.com/article/les-francais-et-les-syndicats
2009-03-26,IFOP,Les soixante ans de Paris Match,https://www.ifop.com/article/les-soixante-ans-de-paris-match
2009-03-24,BVA,Baromètre politique BVA - Orange - L'Express - France Inter - Vague 17,https://www.bva-xsight.com/sondages/barometre-politique-bva-orange-lexpress-france-inter-vague-17/
2009-03-22,IFOP,Les indices de popularité – Mars 2009,https://www.ifop.com/article/les-indices-de-popularite-mars-2009
2009-03-22,IFOP,Le rapport des catholiques français à leur Eglise et à Benoît XVI,https://www.ifop.com/article/le-rapport-des-catholiques-francais-a-leur-eglise-et-a-benoit-xvi
2009-03-17,BVA,Mars 2009 - Baromètre de la politique économique Les Echos - France Info - BPI,https://www.bva-xsight.com/sondages/mars-2009-barometre-de-la-politique-economique-les-echos-france-info-bpi/
2009-03-17,IFOP,Les Français et la grève du 19 mars,https://www.ifop.com/article/les-francais-et-la-greve-du-19-mars
2009-03-16,IPSOS,Européennes: la gauche moins démobilisée que la droite,https://www.ipsos.com/fr-fr/europeennes-la-gauche-moins-demobilisee-que-la-droite
2009-03-14,IFOP,Le climat politique en Ile-de-France,https://www.ifop.com/article/le-climat-politique-en-ile-de-france
2009-03-13,IPSOS,Les français et leur audition,https://www.ipsos.com/fr-fr/les-francais-et-leur-audition
2009-03-13,BVA,Images comparées de personnalités politiques dans l'action,https://www.bva-xsight.com/sondages/images-comparees-de-personnalites-politiques-dans-laction/
2009-03-12,BVA,BVA Brand Acts Observer,https://www.bva-xsight.com/sondages/bva-brand-acts-observer/
2009-03-12,IFOP,Le tableau de bord des personnalités – Mars 2009,https://www.ifop.com/article/le-tableau-de-bord-des-personnalites-mars-2009
2009-03-11,IPSOS,Les seniors et l’habitat,https://www.ipsos.com/fr-fr/les-seniors-et-lhabitat
2009-03-11,IFOP,Le Baromètre étudiant,https://www.ifop.com/article/le-barometre-etudiant
2009-03-10,IFOP,Les Français et la gestion de la crise par Nicolas Sarkozy,https://www.ifop.com/article/les-francais-et-la-gestion-de-la-crise-par-nicolas-sarkozy
2009-03-10,BVA,Sommeil et Rythme de vie,https://www.bva-xsight.com/sondages/sommeil-et-rythme-de-vie/
2009-03-10,BVA,Les patrons et l'exonération pour les nouvelles embauches,https://www.bva-xsight.com/sondages/les-patrons-et-lexoneration-pour-les-nouvelles-embauches/
2009-03-10,IFOP,Les médecins et les projets de réforme de l’hôpital,https://www.ifop.com/article/les-medecins-et-les-projets-de-reforme-de-lhopital
2009-03-09,IPSOS,Baromètre politique : la popularité de Nicolas Sarkozy se stabilise après la forte baisse de février,https://www.ipsos.com/fr-fr/barometre-politique-la-popularite-de-nicolas-sarkozy-se-stabilise-apres-la-forte-baisse-de-fevrier
2009-03-09,IPSOS,Baromètre politique&nbsp;Mars 2009 - Popularité de l'exécutif,https://www.ipsos.com/fr-fr/barometre-politique-mars-2009-popularite-de-lexecutif
2009-03-09,IFOP,La perception de l’évolution des inégalités salariales entre hommes et femmes,https://www.ifop.com/article/la-perception-de-levolution-des-inegalites-salariales-entre-hommes-et-femmes
2009-03-09,IPSOS,Baromètre politique&nbsp;Mars 2009 - Palmarès des leaders politiques,https://www.ipsos.com/fr-fr/barometre-politique-mars-2009-palmares-des-leaders-politiques
2009-03-08,IFOP,Les femmes et la politique – Regard croisé France-Allemagne,https://www.ifop.com/article/les-femmes-et-la-politique-regard-croise-france-allemagne
2009-03-07,IFOP,Les projets de réorganisation territoriale dans l’Ouest,https://www.ifop.com/article/les-projets-de-reorganisation-territoriale-dans-louest
2009-03-05,IFOP,Le tableau de bord politique – Mars 2009,https://www.ifop.com/article/le-tableau-de-bord-politique-mars-2009
2009-03-03,IPSOS,Internet : e-buyers et content,https://www.ipsos.com/fr-fr/internet-e-buyers-et-content
2009-03-01,OPINION WAY,"Baromètre Stress, analyse des facteurs et symptômes de stress chez les cadres (mars 2009) - Avril 2009",https://www.opinion-way.com/fr/publications/barometre-stress-analyse-des-facteurs-et-symptomes-de-stress-chez-les-cadres-mars-2009-2009-11434/
2009-03-01,OPINION WAY,Le Politoscope saison 3 – vague 25 - Mars 2009,https://www.opinion-way.com/fr/publications/le-politoscope-saison-3-vague-25-2009-11792/
2009-03-01,OPINION WAY,Le Politoscope saison 3 – vague 27 - Mars 2009,https://www.opinion-way.com/fr/publications/le-politoscope-saison-3-vague-27-2009-11794/
2009-03-01,OPINION WAY,Baromètre de l’action gouvernementale – vague 20 - Mars 2009,https://www.opinion-way.com/fr/publications/barometre-de-laction-gouvernementale-vague-20-2009-11796/
2009-03-01,OPINION WAY,Le Politoscope saison 3 – vague 24 - Mars 2009,https://www.opinion-way.com/fr/publications/le-politoscope-saison-3-vague-24-2009-11798/
2009-03-01,OPINION WAY,"L’observatoire du Consom’acteur, les Français et les soldes d’hiver – avril 2009 - Mars 2009",https://www.opinion-way.com/fr/publications/lobservatoire-du-consomacteur-les-francais-et-les-soldes-dhiver-avril-2009-2009-11790/
2009-03-01,OPINION WAY,Le Politoscope saison 3 – vague 26 - Mars 2009,https://www.opinion-way.com/fr/publications/le-politoscope-saison-3-vague-26-2009-11800/
2009-03-01,OPINION WAY,Baromètre de l’e-marketing direct pour UDA / MD Expo - Mars 2009,https://www.opinion-way.com/fr/publications/barometre-de-le-marketing-direct-pour-uda-md-expo-2009-11802/
2009-02-27,IFOP,Les Français et les Césars,https://www.ifop.com/article/les-francais-et-les-cesars
2009-02-26,BVA,Baromètre politique BVA - Orange - L'Express - France Inter - Février 2009,https://www.bva-xsight.com/sondages/barometre-politique-bva-orange-lexpress-france-inter-fevrier-2009/
2009-02-26,IFOP,Baromètre de conjoncture des TPE – Vague 33,https://www.ifop.com/article/barometre-de-conjoncture-des-tpe-vague-33
2009-02-22,IFOP,Baromètre d’image des agriculteurs – Vague 9,https://www.ifop.com/article/barometre-dimage-des-agriculteurs-vague-9
2009-02-22,IFOP,Les indices de popularité – Février 2009,https://www.ifop.com/article/les-indices-de-popularite-fevrier-2009
2009-02-21,IFOP,Les Français et l’école,https://www.ifop.com/article/les-francais-et-lecole
2009-02-19,IFOP,L’impact de la crise financière sur le don – Vague 2,https://www.ifop.com/article/limpact-de-la-crise-financiere-sur-le-don-vague-2
2009-02-18,BVA,Février 2009 - Baromètre de la politique Économique Les Echos - France Info - BPI,https://www.bva-xsight.com/sondages/fevrier-2009-barometre-de-la-politique-economique-les-echos-france-info-bpi/
2009-02-15,IFOP,Les changements de mode de consommation,https://www.ifop.com/article/les-changements-de-mode-de-consommation
2009-02-15,BVA,L'emploi dans le monde agricole,https://www.bva-xsight.com/sondages/lemploi-dans-le-monde-agricole/
2009-02-12,IFOP,L’adhésion aux décisions du Pape Benoît XVI,https://www.ifop.com/article/ladhesion-aux-decisions-du-pape-benoit-xvi
2009-02-12,BVA,Les managers face à la crise,https://www.bva-xsight.com/sondages/les-managers-face-a-la-crise/
2009-02-11,IPSOS,Le racisme dans le foot est jugé préoccupant,https://www.ipsos.com/fr-fr/le-racisme-dans-le-foot-est-juge-preoccupant
2009-02-09,IPSOS,Popularité : l’exécutif au plus bas,https://www.ipsos.com/fr-fr/popularite-lexecutif-au-plus-bas
2009-02-09,IPSOS,Baromètre politique Février 2009 - Popularité de l'exécutif,https://www.ipsos.com/fr-fr/barometre-politique-fevrier-2009-popularite-de-lexecutif
2009-02-09,IPSOS,Baromètre politique Février 2009 - Palmarès des leaders politiques,https://www.ipsos.com/fr-fr/barometre-politique-fevrier-2009-palmares-des-leaders-politiques
2009-02-05,IFOP,Le tableau de bord politique – Février 2009,https://www.ifop.com/article/le-tableau-de-bord-politique-fevrier-2009
2009-02-04,IFOP,Les Intentions de vote aux élections européeennes de juin 2009,https://www.ifop.com/article/les-intentions-de-vote-aux-elections-europeeennes-de-juin-2009
2009-02-04,IPSOS,Dernière vague de résultats de l’étude Ipsos Profiling™ 2008,https://www.ipsos.com/fr-fr/derniere-vague-de-resultats-de-letude-ipsos-profilingtm-2008
2009-02-04,IPSOS,Les Tops de 2008,https://www.ipsos.com/fr-fr/les-tops-de-2008
2009-02-04,IPSOS,Le baromètre de suivi d’image des grandes entreprises françaises,https://www.ipsos.com/fr-fr/le-barometre-de-suivi-dimage-des-grandes-entreprises-francaises-0
2009-02-03,IPSOS,Observatoire Européen de la répartition des tâches ménagères au sein du couple,https://www.ipsos.com/fr-fr/observatoire-europeen-de-la-repartition-des-taches-menageres-au-sein-du-couple
2009-02-03,BVA,Baromètre de l'Economie - Février 2009,https://www.bva-xsight.com/sondages/barometre-de-leconomie-fevrier-2009/
2009-02-03,IPSOS,Les résultats détaillés,https://www.ipsos.com/fr-fr/les-resultats-detailles-0
2009-02-02,BVA,Bilan du premier trimestre et la perception des nouvelles réformes - janvier 2009,https://www.bva-xsight.com/sondages/bilan-du-premier-trimestre-et-la-perception-des-nouvelles-reformes-janvier-2009/
2009-02-02,IPSOS,Le développement durable : quelle réalité pour les Français ?,https://www.ipsos.com/fr-fr/le-developpement-durable-quelle-realite-pour-les-francais
2009-02-02,IFOP,La popularité de Nicolas Sarkozy : une géographie mouvante,https://www.ifop.com/article/la-popularite-de-nicolas-sarkozy-une-geographie-mouvante
2009-02-01,OPINION WAY,Le Politoscope saison 3 – vague 23 - Février 2009,https://www.opinion-way.com/fr/publications/le-politoscope-saison-3-vague-23-2009-11788/
